LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
318145.60809447966,1,2,2,51,3,2,2,2,3,2,110178.9492179864,94864.12877916919,96726.69483556564,93199.61218896834,89317.14282925388,98639.79221112722,39677.22834342495,74415.8833316557,36354.340902155236,17865.75406670033,25662.880017348423,35997.74909905755,0
311557.94195184694,2,4,2,54,-2,-1,-1,-1,-2,-3,174419.8406737294,203209.24801473043,221443.20561579798,243267.76381502827,214237.09271413472,191940.11936985882,59892.21546178169,118649.43955815969,38816.3928206148,169094.55897583353,36570.29387245245,167018.8135151243,0
246769.2891318073,1,1,3,61,0,-1,-2,-3,-3,-2,219572.89169851533,206849.53014828745,229160.13271943489,227730.5676100405,194560.2031893077,194427.8058066636,53449.71320205452,70593.69764554017,110654.24620785419,113477.88142608575,133087.21941620976,128293.63613622221,0
287389.7804059456,1,3,1,31,5,4,5,6,5,6,246013.42997369854,243620.66525998927,237595.0507652716,279774.5576812266,326913.68549301004,343185.3452899185,55798.12051136854,195238.23814046013,111461.7918277007,241631.98239407674,61810.70960095266,71200.37779654317,0
232953.91274449805,2,1,2,52,1,1,2,1,0,-1,77118.19982224122,72967.57825181572,66669.8168553167,76795.99146675717,66678.53579128221,63396.176837896724,8984.583797115964,49673.10613717689,18278.85275697606,48399.85711713923,23335.35968400636,27216.11449867026,0
340244.04019207373,2,2,3,30,3,2,2,3,2,2,272765.3834265424,248064.22791028468,225567.18809122912,195482.51781624506,199538.0848421755,180230.67915908922,238574.8902420003,104482.79480607666,55501.45781484655,90515.11847798497,104257.66833394024,118784.55314670756,0
258356.8899382427,1,1,2,26,1,1,2,1,1,1,207283.56406335346,245023.6677701882,249877.54209504437,227037.18299915743,268016.9963952707,317291.4926515919,156429.0049657312,143392.425575394,207030.01807381987,163360.5512576321,140510.50621386323,110395.17173432316,0
218146.52501250722,1,3,2,40,1,0,-1,0,1,0,75436.83018642926,84010.51462245098,92423.47434088953,81689.56436351468,70549.83465896467,76827.45293185396,49840.389411463606,62395.46502980205,78735.78376879432,63954.481111283145,28110.124712419674,47520.2429462283,0
361550.1363931253,1,4,2,47,4,4,3,2,1,2,262292.9381017668,220063.0318811193,261973.37436309492,253872.82261289202,203396.09113829365,165232.11020567166,137856.39944387824,42922.36679554469,211152.2139235107,200120.0173381824,151719.43561012755,93088.07350185487,1
401298.5523072114,2,2,2,33,1,0,-1,-1,-2,-3,318244.1828413515,344158.4288120479,354305.83855210483,292452.4747320316,247876.3457023519,291180.2401617328,183038.33030926448,246047.38585876068,122403.24855534249,260349.6330947561,37152.98531494316,173822.260092107,0
410494.4590769455,1,4,3,25,5,5,5,4,4,4,177239.74112515847,173169.47241071038,152821.94321274324,126404.55437738904,117474.20846308557,113288.90842918343,28695.300305987268,53639.6528793673,43410.503690719845,45959.40443095583,26485.830666229318,18709.69443158815,1
131167.03728166217,2,3,1,63,-1,-2,-2,-3,-4,-3,101986.7699002068,91466.9219052396,103230.45932848217,109545.32573883761,99089.18697393891,86942.32470016772,59801.10620351316,37334.50636180431,58410.76955718775,96794.11629503363,83973.97011381695,67705.0178988782,0
185866.3350349963,1,3,2,22,3,2,2,3,2,3,160249.29394513788,182460.54185343394,192348.05622435838,182297.33281900047,204246.35029964123,177914.87399833536,84023.58135186747,46961.805588283096,148284.06733003946,102639.35991923424,76789.81266290865,23056.389764159427,1
45820.46863027697,2,3,3,47,1,0,-1,-2,-3,-4,29765.161125219023,34517.23714492786,32407.954286132026,37298.15949891615,36042.33179047371,43064.07679048693,17261.831768121967,12732.92846509623,3931.726292653621,26819.78807577531,6217.393668254563,22520.01458795684,0
221372.19781556726,1,3,3,59,0,-1,0,1,1,2,91828.35636332707,104530.06591369523,121067.25906388005,124042.12351740336,140049.72924560573,143448.81555252592,43730.9368474677,65102.68408517804,17666.08788466161,23918.78815046238,121966.59548878687,29768.2016337058,0
299934.85773731506,2,2,1,22,-1,-1,-2,-1,-1,-1,272636.9031996671,323277.1674928642,338865.3857883253,384370.87777373067,435475.57644906227,377923.4719448319,79277.3487039411,256878.47748433292,212059.1482048039,256437.93816284504,116628.80942029023,67721.28157937907,0
234063.85905856302,2,2,3,37,1,1,2,3,3,2,139387.63094543482,153872.04320623743,162310.22959138107,133156.62411118226,129266.42231455512,123314.94347411084,46296.795192271915,113460.21206593528,138364.6032152776,70792.11343324187,99078.31804196062,36299.32810774365,0
481702.1040457962,1,3,2,43,5,4,5,6,7,7,381202.41521552467,389151.9135703129,331799.5039242196,353245.5003429757,319759.33764419897,360099.6483080586,277976.2428017358,327889.2355599888,221844.7651298215,153332.02381780848,280549.469200723,267746.84734438855,0
201298.7949866372,2,4,1,31,-2,-1,-2,-2,-3,-2,166287.05102689334,142222.1198662569,158439.19285577006,128972.75166030503,132220.23595087405,145874.71110318732,20297.167301403013,72356.72763272075,120815.08262129326,92074.2370445916,106970.29748755111,71030.15868536546,0
119378.97334132851,2,4,1,55,2,3,2,3,2,1,87849.57431131473,92076.83048986903,107727.91577259779,124159.28336652114,109099.98468968309,95802.25019198611,29594.492032956976,82409.24817369059,78016.7248470897,17613.119107027454,43186.90406343587,35277.978130868825,1
318220.50480014505,1,1,3,44,-2,-3,-3,-3,-3,-2,126862.6414656047,102024.538941084,120183.72043565118,113125.32027884971,130768.26155717365,118832.8096931383,108057.38382387569,47935.93038351861,96532.92395552933,96691.13189453709,48994.74010770871,46894.57960421548,0
267992.0594197792,2,1,2,36,-1,-1,0,1,0,-1,241273.9001765921,241884.9779489024,193740.59139295167,199285.06848194357,164702.24477888632,152432.0943781632,195113.9893662873,203737.6979035025,154596.52410344052,173475.0514831236,106571.91144888164,64039.65874029249,0
315957.11149604624,1,1,1,27,1,2,3,2,2,3,268220.15081627044,316744.0349335708,308655.4540889418,349863.6056738448,392769.42614257004,410814.53451274306,124286.53373123205,70934.56267674947,239458.17408992376,106034.18259142368,107773.28571797929,222531.47467856263,0
286454.55169434275,1,3,2,31,-2,-2,-1,0,-1,0,195241.24723054754,211908.29129336245,198898.21563129014,217672.22466721758,207762.28863927137,169415.56780992995,132187.9209264325,37685.502994219045,124858.64847585483,173745.3471230496,137064.24212351724,45449.004690948255,0
279251.89126370486,2,4,3,56,0,-1,-1,0,1,1,184479.0737900178,185023.82828071696,166884.2276106682,183147.1506289815,152463.63557649116,174519.7301607634,121584.68787345999,64608.9654083343,45627.94835969456,87466.87343936994,85535.88854944207,49819.163179482064,0
20000.0,2,2,1,28,5,6,5,5,4,4,10302.668526302057,9073.938644637181,7511.358680973443,6035.989014859099,5848.012780163027,6326.315337060261,1947.712688455128,2096.941401295565,5572.38789989895,4811.704037681083,3885.5139966724546,3728.476729637432,1
162866.31669791846,1,2,2,47,0,0,0,0,-1,-2,146311.55758568083,154238.8744263722,145393.47276465793,150421.55565919416,149833.43182758597,164046.47617576914,32420.85745878552,86835.0832044573,20981.67197915415,99675.8679860921,55148.01158855645,128071.83049481749,0
179161.00984565628,1,1,1,64,0,1,0,-1,-1,-1,116379.42114224071,123198.87000569908,129614.6328997542,150442.08406767301,171709.67840375766,178549.60770767403,19342.638962298883,63887.972945430476,102502.92766692869,121149.88713171778,58196.395680997695,71925.29064820302,0
208244.27944780883,2,2,1,47,0,-1,0,1,1,2,136129.05711517174,135858.8846547823,160135.08503611686,160314.0427318859,150716.52838314997,120939.1159343595,86461.45597280197,109729.96323401602,87632.48535851529,70938.42809916052,56655.9488329896,37180.86101576824,0
196193.00338468706,1,2,1,27,0,-1,-1,0,-1,-1,138394.8979216531,134100.56482523298,123312.019787692,125848.11982164219,120730.83520583971,128992.36540776199,47724.61796996081,84610.14907933457,96687.8819131988,107116.81628794257,35215.331176264604,100015.23140706572,0
299538.2514025229,1,1,3,23,-2,-3,-3,-4,-3,-3,166137.79150284408,135077.8715831852,126901.62783366347,103958.29918435364,122925.26352097755,130048.4728906007,135790.45486445303,36804.04985094062,76779.06155282164,17135.32129470591,105373.83910888678,74337.90670067484,0
322105.9010430423,1,4,1,26,4,4,3,3,2,1,164916.2502086948,196682.7548976359,203525.1121856116,168666.3681588721,160082.5765396444,175401.58490888294,100367.65892782874,81405.22674657423,161488.2105643277,61243.73006655594,84507.10573095526,71006.18043964411,0
114203.08878986171,2,2,3,38,0,0,0,1,2,1,91763.70868494215,82662.86052206474,92706.82731758509,92710.45991655246,76492.47359284331,90900.59975370787,23852.616901717964,60230.46696488492,69997.77530735217,66202.19186103676,34356.33786284745,39513.92246949838,0
332416.5288153613,1,4,1,21,0,1,2,1,2,1,263379.01450624753,221575.51353602024,249422.50691532693,230402.4013311009,237351.93234208322,191806.99700300823,229650.33447559134,79590.59712966111,189264.6076671768,56474.893074065505,195080.88384056254,50207.06592351202,0
320292.1766400485,2,4,3,23,0,-1,0,0,-1,0,218655.42597265868,190655.00443107067,194220.1058587879,161412.45508974182,135977.36241639237,133660.80331673703,135446.8341762747,166048.07304890602,75481.87903383587,138827.1930556989,32843.37206971378,61176.38702438288,0
305892.407924586,2,2,1,23,5,5,4,3,3,3,224693.8858487338,226690.30395232356,217712.49256856687,185815.91817727938,185417.83073851062,187140.42667968004,193944.0850290952,24280.310001419057,55298.71246646624,73360.07690727216,81273.15652232293,78568.13757053227,0
79852.66143643967,1,3,1,41,-1,0,-1,-2,-1,0,55230.49204662926,47930.44522582642,46564.20257837105,38955.64689621774,32739.897042840515,26521.999072640214,25390.82307274094,12004.235195389123,33790.55708589104,22558.35480313598,5900.141704198003,21912.12692741635,0
302869.87603467994,1,3,3,22,1,2,2,3,3,2,180992.8436116092,155605.85219290038,169454.47642559363,176773.58350422033,212025.53034935138,197291.97215386378,129798.27155592333,16296.761995432258,72154.9384130885,47322.10899120795,102236.64843064333,57070.006190487285,0
259911.4503443524,1,2,2,59,-2,-1,-1,-1,-1,-2,216500.297635605,209017.4774168155,248257.09159518423,244134.06911081946,229255.1874139585,233735.8961011987,135628.736095954,91124.19878472498,120623.86524345262,178064.24493378433,158479.98798969347,175276.232390715,0
365305.60902566125,1,4,3,29,-1,-2,-2,-1,-1,-1,144289.19222048466,151236.5529485603,177917.59793216438,195655.42706439327,190076.68487565566,152509.8602568904,113561.94294411161,124144.8309437496,94554.99802983015,159750.52682528834,120067.8071628851,130497.81797105614,0
464122.8154361564,1,1,1,31,-2,-3,-2,-2,-3,-2,377733.33050186164,344712.23281670135,348477.63075839635,357206.22326919006,413840.49043112283,373978.9099070507,115518.65356094723,82309.63966639189,80579.88153021915,167473.7877210093,57124.50356135515,107469.72946746051,0
440568.14627131145,1,4,1,60,-2,-2,-3,-3,-2,-1,200962.63904704837,201699.69851489802,220981.06641986407,187910.75484977436,173407.9645713204,143691.09915087317,168796.83350624682,90698.11354574944,123055.2573048685,149075.83591890303,54507.61531886575,127544.2031383907,0
263517.30066879134,1,2,2,31,3,4,3,4,3,2,95604.65686225715,92214.3156902878,91328.08633468769,107593.28990214113,96408.89841868155,112123.11996107922,58582.24265539818,19497.91837896669,47768.11391396096,67569.4197348854,44352.0814814253,61656.50153144544,1
249775.03699290752,1,4,1,34,3,4,4,3,2,1,227581.0056936246,254588.866255142,237982.14619394465,251879.2457265158,209325.04498755452,213544.16023065618,49097.237993413146,105746.048006921,100148.0000960352,32465.661200973194,171986.33205499046,126867.24497085845,1
325833.79408111994,1,4,2,62,-1,-2,-1,-2,-2,-3,227078.18907980833,189977.65733810802,204668.742511368,202869.64856666885,209649.12432593486,230836.205480923,193650.61541604387,44107.85430983606,74120.72839723273,60207.90687190457,72595.69897637927,58163.3776269656,0
116195.20558966717,2,2,3,51,1,0,1,1,2,3,81500.28556361207,89835.16615332333,103945.99791891155,101012.19118662435,104129.22145741674,113336.84568892217,72800.3124992432,9682.848358381454,10753.823796217108,75730.8045645209,73960.35204546498,66422.58891897852,0
75918.02300742394,2,1,1,21,5,5,6,7,7,6,67907.99228570452,69246.42275352341,68282.33454652273,76065.27563664073,79614.67888780164,83492.44171795162,26194.365244094966,40659.57711957841,38716.40666136947,60612.09420947141,42896.62436546462,73806.25403476592,1
193296.32895700017,1,3,2,61,1,0,0,-1,-1,-1,85482.81055382719,75216.66541011493,85794.81321392597,70881.60954277667,58416.12249615359,62253.66891970743,36617.25663019498,14573.693716606906,26987.654180042016,24587.67639395706,38821.68274739527,16044.557896493101,0
396468.2696457433,1,4,3,41,5,6,5,5,5,6,250413.16148917374,213208.17377013515,220789.5121515878,249575.66831898864,244617.18529666742,291020.82639579294,70684.15464655976,122734.84172751043,81571.81555695913,208602.59066233592,27221.526681487376,164574.85727402172,1
210264.60420610337,1,2,3,38,2,3,3,3,3,4,199665.97175574704,209033.02086514415,198401.30733607578,207012.60352018455,214300.55053376875,184318.00912477012,111275.61078172736,172917.44027232614,42133.28146811397,24037.011057318643,92364.28040185748,76238.72284573634,0
430309.7086971322,2,3,2,39,4,3,3,4,3,3,235084.0979894467,198323.368455946,170135.8630728622,143562.27131946624,138233.10283665304,162720.14168934288,99452.77632206542,39797.21214778921,124945.95045704544,78754.30600563824,104236.2338048152,78378.64909720927,1
20000.0,1,3,2,64,5,4,4,5,6,7,17787.155591686886,19955.081975685884,16515.47007331825,17475.210200521953,16037.224353204252,14033.868708314585,12300.629849787349,2644.655227876732,7112.48689226177,15007.977402298176,10867.540162208525,7382.7602378689535,1
59535.22878548433,1,3,2,62,2,2,2,1,0,-1,44594.63241788924,46538.38444935033,55380.72439891105,64029.035397024556,70805.1877147619,63613.875915616045,7692.278019501862,32950.0290077491,18583.552293359127,29716.794426699264,42632.017540072055,21486.632018666736,1
235157.3520573161,2,4,3,28,5,5,5,5,4,5,169050.23981487306,181823.80358074338,151192.30779313156,147636.7995131093,142827.74876261444,125252.8050850427,27207.770782735875,103780.36503878579,63495.40753905931,50015.67502143274,56579.91259835005,91177.91892133358,1
356583.3449609051,2,1,1,25,4,3,2,2,1,0,139628.80721319307,146101.1944618657,174763.30863597302,192992.56481038505,216006.17976044514,202884.76694088432,20069.771072975604,108845.29830808505,30173.580152225255,20709.96338858798,118926.0250257991,130033.82062727568,0
241645.2281535889,2,4,2,31,0,1,2,2,1,0,193489.7344934033,224687.68739979574,242860.4668015894,269284.08307021507,222749.46767802996,188755.97635351997,113053.60637950248,160676.52072159274,78546.23608909624,144079.44116772528,22869.32276011426,108703.45298517462,0
238521.67066080405,1,2,2,39,1,2,2,3,3,4,83772.23529947363,68429.91792260944,72460.26234615782,76365.50510738161,61640.569478958736,52952.99708827034,69347.22947269902,17075.064003682186,14234.249159641966,29500.180275288054,19942.014869160015,28578.10895800192,0
235391.02056914897,1,1,1,21,0,0,-1,-2,-3,-3,97035.81016794275,99773.81237161609,98876.7470556666,103456.16277549903,90283.68689857607,107028.39353062499,56787.697045523964,48490.04705628997,75187.23819739235,32435.384289974896,10943.870994066723,22637.680635199766,0
38452.27187187105,2,2,1,21,-2,-1,-1,-2,-2,-1,31720.15649865717,34566.42775362396,40777.74351577243,38098.8372200696,34645.87343223525,32635.594429145713,11731.039703167491,19513.07867339516,20120.121922369246,24721.713698163156,18378.869747575645,4163.205345660135,0
388968.26493278233,2,1,1,39,0,-1,-2,-1,-2,-1,241075.85663813583,220220.97690056826,226615.75515492746,201211.20097164687,185485.95609438219,207675.59334964943,183752.7061522224,94042.29540935146,117588.10866975713,72862.31627672762,60946.042882031245,112317.32971517758,0
168068.23361951543,2,3,3,32,1,2,1,2,1,1,106334.4557654622,104919.3051848571,101814.47588218859,96094.96794587288,95858.22328635423,83774.87814969226,47750.62861451981,65338.09980738616,87982.730572051,63646.216912038006,61156.62231221918,36741.35494202493,0
380743.91886573436,1,4,1,53,-2,-3,-4,-5,-5,-6,248659.5776682027,212767.25242870444,209789.8247051136,219546.29233060265,223045.71883741688,237209.51691171646,121580.114095237,160333.77408036563,188629.97426770057,165294.78322390854,197803.09389632335,28879.54813428683,0
241537.18984451803,2,4,3,46,-1,0,0,-1,-2,-1,101728.07837579615,98592.94230919257,111271.49451917826,119863.50191715045,135364.92827469422,129851.57500953389,43825.866694535005,56941.35097145555,48950.28138667732,27063.80484182208,93633.60271185994,21532.896065747416,0
378179.2464794898,2,4,2,60,2,3,2,1,2,3,171521.32172418266,149473.11603791566,171909.10826984834,138231.95271673857,157082.10759199926,126778.00496879552,121198.52603590916,108986.7859123551,31202.778025551954,100850.5396022308,135050.44435141212,35508.06659245321,0
291190.95771730796,1,4,3,33,-2,-2,-1,-2,-2,-1,257399.66865202895,292052.8188213376,304279.3658760067,281553.3883214393,287696.217805265,281718.80765404535,206248.7337690425,93890.36693014619,245425.52078841472,144303.16765800858,203556.9579576592,149058.63963646235,0
237199.06113301092,2,3,3,41,4,5,4,3,2,1,152215.83360705743,135987.0899370199,109656.54138672307,115074.71525565926,133837.5507552097,136254.317173271,86004.61306916448,75642.8951273941,22985.81477999547,44729.998090693436,116354.37321649662,114072.54290646598,0
277151.3976482443,1,1,2,21,-1,-2,-1,0,-1,0,180467.68078381233,176159.37873455553,146921.27669967487,149148.33272836468,153478.83936074455,169889.50338843302,81695.33448326697,66132.4470795546,77265.03490443194,30752.607404599465,93026.1599935199,37660.50394150016,0
73242.68690661088,2,4,3,32,3,3,4,5,6,6,30147.67507013057,29818.62087381016,35202.167887904645,40261.377397769786,33786.84172243083,35471.491092494616,17360.32539483288,8551.424037641276,18160.88294092143,27454.872685470862,10307.34033465321,6125.9424745021915,1
250723.5192605242,2,3,1,52,0,0,-1,-2,-3,-2,204923.84818522088,233956.58432829063,239290.50446973965,281334.9390776989,272867.6205927656,247926.31455304942,55697.82674354071,205289.16302674005,211176.39196479094,131873.44425432922,100919.04183105643,27920.867407799506,0
455924.8386534557,2,4,1,63,-1,0,1,0,-1,-2,355940.45082102384,375106.3029128895,444760.5227000211,478772.84208231285,566906.4454278236,507637.9518503016,84818.13988866557,244507.92232640073,348863.6174966527,208504.5239353498,60867.65749063187,75067.27448097891,0
406983.22767864587,2,1,3,37,5,5,6,6,7,6,174991.9954002199,178950.47955363189,182831.56805509582,198364.3958810598,226326.9986788705,241982.3791132433,88164.60352671184,34565.84133001896,127298.29251805699,111932.48977940176,148587.85413244818,192880.9873422823,1
131797.17007623136,2,2,1,45,0,-1,0,1,2,2,84214.13023887739,68920.10435019409,77050.81549311981,72491.38350673283,70776.71157083237,66297.15507495898,23914.698699029563,47256.9532465758,37746.5379439128,21357.35572130128,35546.90987857717,33130.62986386643,0
310682.3021605508,1,1,3,63,0,-1,-1,0,0,0,273180.4247624753,230438.35228984297,245161.01472123884,201504.7926893119,216988.9852969374,237992.04252373043,218258.70907202107,176274.78108336657,117343.31757070869,96753.23602468906,73480.69227500283,114000.81657746372,0
279757.5861697046,2,4,3,55,-2,-3,-4,-4,-5,-5,101247.55255758583,90324.62779546749,97285.21070173086,110973.15514741687,99193.28135219008,95673.75531672878,11554.47725136038,41590.844916360285,28216.599797754672,58335.37151625377,61535.73264915006,53028.808011249304,0
348062.59361408895,1,2,1,57,5,6,7,6,6,6,243481.07072046128,270428.6501339695,274878.1432944814,232158.43963244144,269025.4031689059,284891.2918701344,62317.12376239391,179135.88466579397,99579.8848456842,207374.35692529855,116841.61039470605,42564.826919079154,0
261298.34626266544,2,1,2,46,4,3,4,5,4,4,183707.1820403667,152583.18044903327,168422.294726712,141405.79385916388,150156.32127911402,167534.55577855388,37424.231237873544,126583.40271085122,18501.062454352745,94959.19592578207,123142.18958535495,62783.52382179966,0
221979.520824388,1,1,1,32,5,5,5,5,6,5,76588.53719539354,85130.8542586024,85094.03036259384,100481.77764868701,115327.08729293977,95393.86578178998,40969.72227877609,76545.47850970863,54184.200647317884,29601.647221529573,46101.13519533141,74885.9714040016,0
409675.6931632778,1,3,3,60,2,3,2,3,3,3,309960.6804473095,350383.39946896746,392979.0439034785,447191.4423518275,412917.7387292727,415076.98620598443,49929.1343889647,189204.229835371,155350.6698273355,112365.8948259165,52196.03068766062,138225.86743378988,1
275967.5881926412,2,4,3,33,4,3,3,4,5,5,96663.28160413846,96504.67162782149,88493.94985743753,84511.59058538625,71907.92933486235,65097.09436767917,69308.15926035102,58056.591061860054,64806.85892256317,70600.25291424005,20252.918613927708,32531.98686733479,0
400655.71863355767,1,3,3,40,4,5,6,6,5,5,187111.8465731899,220291.1662967852,180104.7956305765,184973.52994297043,203665.8261512368,232940.66647988316,153856.9225250473,91479.50669416557,101853.17334319475,103387.9534640436,91160.74082203001,102656.50566529614,0
366926.3444013393,1,2,2,61,1,1,0,-1,-1,0,329628.5549726364,342722.0385750415,295209.58378388995,286664.5475550683,279031.6521868214,257634.9502121448,254536.7296085451,239620.26904605757,160779.28137019463,87951.64429697432,71273.81211791771,49268.9632970004,0
211061.53101773106,1,1,3,50,4,4,3,2,2,1,161545.0049666335,192973.16201905493,183543.80643986215,194393.22945864714,190639.91462301117,211429.68204175224,49145.16505030122,61190.261901966616,80545.90067832483,24545.923008634865,99486.090211362,85593.81074271108,1
229959.96707714084,2,3,2,49,0,1,0,1,1,2,122261.89478107473,134854.09113825465,155441.9886125615,146602.5762687042,122402.63136105164,143940.2123137833,28324.360122339884,52337.66161025598,92492.94351224523,129593.08442668301,79366.86546552082,37483.292522398784,0
481579.8920798827,2,1,1,52,0,-1,-1,0,0,0,263589.39082846855,215850.38819849186,248531.63612978446,232877.12397940212,226700.07094424748,202217.7545744514,191725.76222286958,135601.95234508932,184152.88926763326,52702.48307228395,150594.48903847227,124161.70043811786,0
272977.8790527894,1,1,1,53,0,0,-1,-2,-1,-2,83591.7964562818,76669.1955513353,71956.60020881033,71160.79811661741,61284.00808599126,53209.52111835234,15472.099231620361,58532.187165221374,17286.617926244115,64013.567840632546,8612.831387925145,13761.52123738984,0
158964.58919679708,2,1,2,26,3,4,5,6,6,6,51424.048791529676,60397.98005672408,58578.642391808586,58716.23084456531,53783.670641438184,64165.11732968564,15068.280663539541,50952.55247135806,15437.070151141854,45688.564390326595,42685.6643384352,24852.644737238144,0
105994.80664179719,2,2,2,35,0,0,1,2,2,3,92639.89332977428,93737.95113557891,95566.40405920752,83361.11074223313,69058.35042304458,73636.88474036811,38871.847341334505,20435.363389648734,34120.42773838038,15685.557205325875,53155.729101869845,66232.47589486776,0
366895.8922309308,1,1,1,24,4,3,2,1,0,1,136581.99940933415,119537.84788040296,127437.22729798882,112942.1578314593,93938.67045222604,81675.86591837084,31831.950022616355,96409.8261150791,80333.3812105007,76461.64102913924,80586.91777799668,34058.021749991756,0
269235.24653155275,2,4,3,51,0,1,0,0,0,1,215551.1706962028,239334.32293321524,233501.4123935769,208350.75680618323,185195.15970987314,171186.35298540257,36370.81217263911,171199.17280810513,141666.19107756077,95430.93308895396,75156.68863869377,111506.30837078422,0
154948.96593652197,2,3,3,35,-2,-3,-4,-4,-4,-3,55698.70531477607,64589.11331156485,69895.25618449673,67655.15528104384,56554.76712656065,54526.441911084934,8462.501315015894,11862.807709319872,56873.693201208276,7114.399447579585,25985.648624673962,12692.765945884103,0
330950.179748395,1,2,2,53,0,1,1,1,0,1,221759.11498562817,183961.07976227312,185568.9054041936,217874.21600514013,198268.27636701366,220519.64902659343,115990.8448274529,132310.05256610288,61988.80806859626,54456.675005734185,38297.6477479955,141172.30127108903,0
269169.84340671054,1,1,2,40,1,0,0,0,-1,-2,115334.64135893957,100022.05989432523,86815.81434166261,78325.17939408297,85810.81695016072,84707.40273384674,21102.057259457517,23200.566417550428,13161.180833877068,27693.783411440978,28128.82501720499,46695.27717834622,0
50742.99150844515,2,4,3,53,-1,0,0,0,1,2,46608.131511013475,49605.334452890194,56410.90725103958,63616.24922256638,54538.23609221795,61639.63626873034,38335.28717726223,32024.834439868937,25539.478439805596,51682.026341458855,29375.190754609455,23028.39256588408,0
320642.26656529744,1,4,3,38,4,5,5,4,3,4,299349.1647827812,333080.3161091333,320436.7091579886,302391.10326540924,351545.6848942952,387192.2401428185,244350.43168607348,96974.19113511947,188917.32221322026,55624.62740136689,117077.29711890097,203964.94579762043,0
409982.884341188,1,3,3,59,0,1,2,3,3,2,218507.42391359265,197334.44070082364,165822.41624066184,160000.0313908776,139852.4356554629,120402.24175252007,44253.09503396706,73701.51156841368,42151.87128446447,51155.47660574363,99929.33628664649,22442.880762928024,0
557182.0276758964,1,4,3,30,1,2,2,2,1,0,464691.74065593665,498433.6151399566,444660.7409910189,377877.23751350044,397886.1140872409,395693.32687529066,233845.4268910343,163558.6935900287,298075.57627973566,84117.83555409177,101786.3322890465,299254.6320884897,0
254188.30768744054,1,1,3,23,2,3,2,2,1,2,123474.33940973475,118192.29152998727,116543.51120227281,105060.44281063715,87576.2117212164,89361.8859688398,30084.151226595164,37763.862403447616,68734.14134960031,86412.73699374693,51162.915559537316,39296.78666832492,1
277917.9589852656,1,4,3,54,3,3,2,2,1,1,218718.6123830649,256685.69951673932,261265.4338937623,267454.1492745765,230359.82766848855,238584.12869368208,136938.01345378996,105444.2726783073,230251.30524422575,237686.1235118018,50674.054134491096,94714.82295351365,0
442791.61662817653,2,4,2,45,5,4,4,4,3,2,183659.97965641404,200307.8816096998,232509.79102243076,233898.94395284576,234991.4452377706,263560.99752294336,48081.6136391972,142634.1635292142,80575.67427373152,192981.82777454957,103058.73364337081,201532.68489834052,0
270246.6720323775,1,2,3,48,5,6,7,7,8,9,193419.65814126705,177523.6936712892,165617.51973885615,155291.74464473265,150629.26288040163,126269.60228340031,90587.92719752951,157517.59947667696,35564.06053908505,44218.49491160521,126719.37552255439,69836.74713914256,0
283041.02356959076,1,2,1,41,3,4,5,5,6,5,260790.00791498544,248655.30211633423,286226.70791788143,292902.4052820779,316812.67480685405,344464.38764123665,33447.29208436818,161838.81828154533,217302.6434019464,164474.4033564193,89026.133207385,133226.963349369,1
174325.7930283309,1,4,2,35,1,2,3,4,5,4,73017.30367935778,70013.97669108954,59830.717418883774,71739.91402143828,66651.74546347778,64607.53600686782,8209.026664033603,17702.551451036627,47201.30000915951,40681.312557913094,59740.47405113045,6785.934921966274,0
82674.98647441724,1,3,2,24,2,2,2,3,2,1,33631.73067158051,37871.870788757245,33258.08650431611,37943.777959602616,45308.07213379465,52079.64293780306,27981.131943970548,33572.505096871275,8064.885263995391,8902.888732928706,5460.764052104142,24963.748285004225,1
359522.5522983826,1,4,3,47,-1,-1,-1,-1,-1,-1,212117.81633412017,249471.75208526303,217912.00249917686,178169.89444011077,144513.84748503167,161974.5295813853,156451.3945545815,104076.45122843463,68065.22333910203,56199.56315484429,58074.72562173852,121958.44347349118,0
97171.57158253074,1,1,1,56,3,4,4,4,3,2,89708.19318270189,92468.91207730312,95751.91557288561,102174.74635083602,84527.16447466076,68813.77020644334,22975.633475565464,58676.83848120404,60820.462798689274,23456.61836928785,51121.98959248445,49034.33427588507,1
386878.74915369553,2,2,2,50,0,0,0,0,1,0,227963.346895844,227241.8504629666,232066.64027870575,239687.47795542786,271443.9799473247,276213.073853146,58866.72475112043,79315.65636243805,42059.89928815449,90867.97718896439,29912.007573912397,137104.42635213106,0
155420.13293348084,1,1,2,31,4,3,2,2,2,3,67804.59671436626,78312.75711010618,72413.51447797916,78372.80194668563,72109.58385209144,81230.56505135205,31262.25291913111,33242.58505584323,46311.99132680515,38990.501507674904,48046.54225591347,62012.14853006034,0
281828.0750077959,2,3,2,64,5,5,4,4,3,2,89751.0671528329,92229.27865677835,102936.79915091736,84215.12702501664,71579.08580384107,57945.255771842836,50560.820630409136,57830.47599702318,17185.1481260148,67417.23133212025,31380.746158844013,20967.609251480546,0
